user_input,retrieved_contexts,response,faithfulness,answer_relevancy,judge,case_id
가족돌봄청년인데 생계비 지원이 있을까요?,['정책명: 자립준비청년 자립수당지원\n정책 설명: 아동복지시설 퇴소 및 가정위탁 보호종료 아동에 대한 자립수당 지급을 통해 초기 사회정착 및 자립지원 도모\n지원 내용: ㅇ (목적)보호종료아동(자립준비청년) 초기 사회정착 및 자립지원\nㅇ (대상) 보호종료아동\n - 보호대상아동으로 보호종료일 기준 과거 2년 이상 연속하여 보호를 받은 자 중 만 18세 이후 만기 또는 연장 보호종료된 자로 보호종료 5년 이내인 자 또는 만 15세 ㅇ후 보호조치 조기 종료된 자로서 만 18세가 된 때로부터 5년 이내인 자\n\nㅇ (주요내용) 보호종료아동 매월 50만원 지급\nㅇ (전달체계) 시군경상보조(시군에서 대상자에 지급)\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 경상북도'],가족돌봄청년은 보호종료아동에 해당하지 않기 때문에 이 정책의 대상자가 아닙니다. 따라서 생계비 지원을 받을 수 없습니다.,0.0,,groq_llama_3_3_70b,exp_039
청년 창업 아이템 경진대회 같은 게 있을까요?,"['정책명: 올해의 K-스타트업(舊. 도전! K-스타트업)\n정책 설명: 범부처 협업 창업경진대회를 통해 다양한 분야에서 유망 창업 아이템을 보유한 창업자(팀)를 발굴·시상하여 기술창업 분위기 확산\n지원 내용: 시상(대통령상, 국무총리상, 장관‧청장상) 및 상금, 정부지원사업 후속 연계\n관련 키워드: 벤처,중소기업\n대상 연령: 세 ~ 세\n신청 기간: 20260327 ~ 20260831\n소득 조건: 제한없음\n주관 기관: 중소벤처기업부 창업벤처혁신실 창업정책관']","올해의 K-스타트업 정책은 청년 창업자들이 다양한 분야에서 유망한 아이템을 가지고 있다면, 이를 발굴하고 시상하는 경진대회를 통해 지원합니다. 이 정책을 통해 청년 창업자들은 대통령상, 국무총리상, 장관‧청장상 등 다양한 상과 상금을 받을 수 있으며, 정부지원사업과 후속 연계도 가능합니다. 따라서 청년 창업자들이 자신의 아이템을 소개하고, 다양한 지원과 인정을 받을 수 있는 좋은 기회가 될 수 있습니다.",,0.6242891136378698,groq_llama_3_3_70b,exp_040
1인 창업을 준비 중인데 사무공간 지원이 있을까요?,"[""정책명: 스타트업 원스톱 지원센터\n정책 설명: 기술창업 기반의 창업가가 직면하는 법률, 세무, 경영 등 복합적인 애로해결 가이드, 전문가 매칭, 상담비용 지원 등 '원스톱'으로 상담 서비스를 지원합니다.\n지원 내용: 상담분야별 정보 제공과 전문가 매칭 및 상담 지원\n관련 키워드: 중소기업,벤처\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 중소벤처기업부 창업벤처혁신실 창업정책관""]","스타트업 원스톱 지원센터는 법률, 세무, 경영 등 복합적인 애로해결 가이드와 전문가 매칭, 상담비용 지원 등을 제공하지만, 사무공간 지원에 대한 정보는 제공되지 않습니다.",1.0,0.6247254204577141,groq_llama_3_3_70b,exp_041
농업 창업을 준비 중인데 지원받을 수 있는 정책이 있을까요?,['정책명: (광양시)귀농귀촌 보금자리 조성 지원\n정책 설명: 귀농귀촌 희망자에게 농어촌민박 보금자리와 체험비를 지원해 농촌 정착을 돕는 사업입니다.\n지원 내용: -농어촌민박 월세 지원(8개월)\n-체험비 등 참가자 지원\n-보금자리 2개소 운영\n관련 키워드: 주거지원\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 전라남도 광양시 미래산업국'],광양시에서 운영하는 귀농귀촌 보금자리 조성 지원 정책을 통해 농어촌민박 월세와 체험비를 지원받을 수 있습니다. 이 정책은 농업 창업을 준비하는 분들에게 주거와 체험비를 지원해 농촌 정착을 돕기 위해 마련되었습니다.,0.75,,groq_llama_3_3_70b,exp_042
온라인 쇼핑몰 창업을 준비하는데 도움받을 방법이 있을까요?,"['정책명: 지식재산 기반 창업촉진(IP 디딤돌 프로그램)\n정책 설명: 개인 및 예비창업자를 대상으로 창의적 아이디어를 기술적으로 발전시켜 사업아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원\n지원 내용: ㅇ 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해,\n지역별 예비창업자의 아이디어에 대한 기초상담, 창업아이템으로의 고도화/권리화 지원\n\nㅇ 우수창업기업 대상 IR 심화컨설팅 실시, 데모데이 개최를 통해 특허 기반 초기창업기업의 사업화 및 투자유치 지원\n관련 키워드: 중소기업,벤처\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 지식재산처 기획조정관 기획재정담당관']","지식재산 기반 창업촉진(IP 디딤돌 프로그램)은 창의적인 아이디어를 기술적으로 발전시켜 사업 아이템을 도출하고, 이를 위한 지식재산 컨설팅 및 권리화 지원을 제공합니다. 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해 기초 상담과 창업 아이템으로의 고도화/권리화 지원을 받을 수 있습니다. 또한, 우수 창업 기업 대상 IR 심화 컨설팅과 데모데이 개최를 통해 사업화 및 투자 유치를 지원합니다. 온라인 쇼핑몰 창업을 준비하는 예비 창업자에게는 아이디어를 구체화하고, 이를 기반으로 사업을 성공적으로 시작할 수 있는 데 도움이 될 것입니다.",,,groq_llama_3_3_70b,exp_043
특허를 활용한 창업을 준비 중인데 지원받을 수 있나요?,"['정책명: 지식재산 기반 창업촉진(IP 디딤돌 프로그램)\n정책 설명: 개인 및 예비창업자를 대상으로 창의적 아이디어를 기술적으로 발전시켜 사업아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원\n지원 내용: ㅇ 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해,\n지역별 예비창업자의 아이디어에 대한 기초상담, 창업아이템으로의 고도화/권리화 지원\n\nㅇ 우수창업기업 대상 IR 심화컨설팅 실시, 데모데이 개최를 통해 특허 기반 초기창업기업의 사업화 및 투자유치 지원\n관련 키워드: 중소기업,벤처\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 지식재산처 기획조정관 기획재정담당관']","네, 지원받을 수 있습니다. 지식재산 기반 창업촉진(IP 디딤돌 프로그램)은 개인 및 예비창업자를 대상으로 창의적 아이디어를 기술적으로 발전시켜 사업아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원을 제공합니다. 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해 기초상담, 창업아이템으로의 고도화/권리화 지원을 받을 수 있습니다. 또한, 우수창업기업 대상 IR 심화컨설팅과 데모데이 개최를 통해 특허 기반 초기창업기업의 사업화 및 투자유치 지원을 받을 수 있습니다.",1.0,,groq_llama_3_3_70b,exp_044
소상공인 창업자금 대출을 받고 싶은데 조건이 궁금해요.,"['정책명: 청년창업 특례보증 및 이차보전\n정책 설명: 지역경기 침체, 인건비 상승 등 어려운 여건 속에서 청년창업 활성화를 도모하기 위한 정책자금 지원\n지원 내용: 창업 5년이내 청년창업자를 대상으로 특례보증 융자 및 이차보전 시행\n관련 키워드: 금리혜택,대출\n대상 연령: 19세 ~ 39세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 인천광역시 청년정책담당관']",이 정책은 19세에서 39세 사이의 청년창업자를 대상으로 창업 5년 이내에 특례보증 융자와 이차보전을 지원하는 정책입니다. 금리 혜택을 받을 수 있는 대출을 받을 수 있어 소상공인 창업자금 대출을 받는 데 도움이 될 수 있습니다. 인천광역시 청년정책담당관에 문의하여 자세한 내용을 확인하시기 바랍니다.,1.0,,groq_llama_3_3_70b,exp_045
예비창업패키지에 지원하고 싶은데 자격이 궁금해요.,"['정책명: 올해의 K-스타트업(舊. 도전! K-스타트업)\n정책 설명: 범부처 협업 창업경진대회를 통해 다양한 분야에서 유망 창업 아이템을 보유한 창업자(팀)를 발굴·시상하여 기술창업 분위기 확산\n지원 내용: 시상(대통령상, 국무총리상, 장관‧청장상) 및 상금, 정부지원사업 후속 연계\n관련 키워드: 벤처,중소기업\n대상 연령: 세 ~ 세\n신청 기간: 20260327 ~ 20260831\n소득 조건: 제한없음\n주관 기관: 중소벤처기업부 창업벤처혁신실 창업정책관']","예비창업패키지에 지원하려면, 올해의 K-스타트업 정책에 따라 다양한 분야에서 유망한 창업 아이템을 보유한 창업자나 팀이어야 합니다. 이 정책은 세 ~ 세 연령대의 창업자를 대상으로 하며, 소득 조건은 제한이 없습니다. 신청 기간은 2026년 3월 27일부터 2026년 8월 31일까지입니다. 이 정책을 통해 시상과 상금, 그리고 정부지원사업 후속 연계를 받을 수 있습니다.",0.0,,groq_llama_3_3_70b,exp_046
폐업 후 재창업을 준비 중인데 지원받을 수 있는 정책이 있을까요?,"['정책명: 지식재산 기반 창업촉진(IP 디딤돌 프로그램)\n정책 설명: 개인 및 예비창업자를 대상으로 창의적 아이디어를 기술적으로 발전시켜 사업아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원\n지원 내용: ㅇ 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해,\n지역별 예비창업자의 아이디어에 대한 기초상담, 창업아이템으로의 고도화/권리화 지원\n\nㅇ 우수창업기업 대상 IR 심화컨설팅 실시, 데모데이 개최를 통해 특허 기반 초기창업기업의 사업화 및 투자유치 지원\n관련 키워드: 중소기업,벤처\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 지식재산처 기획조정관 기획재정담당관']","지식재산 기반 창업촉진(IP 디딤돌 프로그램)은 창의적 아이디어를 기술적으로 발전시켜 사업 아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원을 제공합니다. 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해 기초상담, 창업 아이템으로의 고도화/권리화 지원을 받을 수 있습니다. 또한, 우수 창업 기업 대상 IR 심화 컨설팅과 데모데이 개최를 통해 특허 기반 초기 창업 기업의 사업화 및 투자 유치를 지원합니다. 폐업 후 재창업을 준비 중인 분에게는 아이디어를 사업 아이템으로 발전시키는 데 큰 도움이 될 수 있습니다.",,,groq_llama_3_3_70b,exp_047
해외 진출을 준비하는 스타트업인데 지원 프로그램이 있을까요?,"['정책명: 올해의 K-스타트업(舊. 도전! K-스타트업)\n정책 설명: 범부처 협업 창업경진대회를 통해 다양한 분야에서 유망 창업 아이템을 보유한 창업자(팀)를 발굴·시상하여 기술창업 분위기 확산\n지원 내용: 시상(대통령상, 국무총리상, 장관‧청장상) 및 상금, 정부지원사업 후속 연계\n관련 키워드: 벤처,중소기업\n대상 연령: 세 ~ 세\n신청 기간: 20260327 ~ 20260831\n소득 조건: 제한없음\n주관 기관: 중소벤처기업부 창업벤처혁신실 창업정책관']","올해의 K-스타트업 정책은 다양한 분야에서 유망한 창업 아이템을 보유한 창업자(팀)를 발굴하고 시상하는 프로그램입니다. 이 정책을 통해 스타트업은 대통령상, 국무총리상, 장관‧청장상 및 상금을 받을 수 있으며, 정부지원사업 후속 연계 혜택을 받을 수 있습니다. 해외 진출을 준비하는 스타트업에게는 기술창업 분위기 확산과 정부 지원사업 연계가 큰 도움이 될 수 있습니다.",,,groq_llama_3_3_70b,exp_048
공연 관람비를 지원받을 수 있는 청년 문화패스가 있을까요?,"['정책명: K-패스(K패스)\n정책 설명: ○ 국민 교통비 절감 및 대중교통 이용 활성화를 위해 정기적 대중교통 이용시 교통비 지출액의 일정비율 환급\n○ 월15회 이상 K-패스 교통카드 사용 시 청년(19~34세) 대중교통비 30% 환급\n지원 내용: ○ 월 15회 이상 대중교통 이용 시 지출액의 일정비율 환급(1일 최대 2회, 월 최대 60회까지)\n- 일반층 : 20%\n- 청년층 : 30% , ㆍ 청년기본법에 따른 만19~34세\n- 저소득층 : 53%, ㆍ 기초생활보장법에 따른 기초생활수급자 및 차상위계층\n- 2자녀가구 : 30%\n- 3자녀 이상 가구 : 50%\n관련 키워드: 보조금\n대상 연령: 세 ~ 세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 한국고용정보원']","제공된 정책 정보에 따르면, 청년 문화패스에 대한 정보는 없습니다. 따라서 공연 관람비를 지원받을 수 있는 청년 문화패스에 대한 정보는 제공할 수 없습니다.",,,groq_llama_3_3_70b,exp_049
전시회를 열고 싶은 신진 작가인데 지원받을 방법이 있을까요?,['정책명: 부산 신진예술인 육성 지원(신진청년예술인 인큐베이팅 및 경력 개발 지원)\n정책 설명: 부산지역 신진청년예술인 공연제작 전반 참여 지원\n지원 내용: - 부산지역 청년예술인 25여 명 선발 (공모·오디션 등)\r\n - 대규모 작품 제작·참여를 통해 신진청년예술인 발굴 및 육성\r\n - 공연 창작물 국내·외 아트마켓 연계 추진으로 활동기반 마련\n관련 키워드: 교육지원\n대상 연령: 18세 ~ 39세\n신청 기간: \n소득 조건: 제한없음\n주관 기관: 부산광역시 청년산학국 청년정책과'],"부산 신진예술인 육성 지원 정책은 부산지역 신진청년예술인에게 공연제작 전반에 참여할 수 있는 기회를 제공합니다. 이 정책을 통해 25여 명의 청년예술인을 선발하여 대규모 작품 제작에 참여할 수 있으며, 국내외 아트마켓에 연계하여 활동 기반을 마련할 수 있습니다. 전시회를 열고 싶은 신진 작가라면 이 정책을 통해 필요한 지원을 받을 수 있습니다.",,,groq_llama_3_3_70b,exp_050
